id,name,album,album_id,duration,release_date,release_date_precision,popularity,external_ids,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10
0EYOSPQ3YWyFG3t5mtOioS,Wet Paint,Razor / Wet Paint,3IpS1N9MBHfACodntx3Txv,109302,2022-03-11,day,48,{'isrc': 'SE5752285398'},2AK3F4tVjxYuqSGefozy52,,,,,,,,,
24fWGeh5FXm811YIjV8DKR,Only Wit U,Fluent Stutter,0AsVb7S4UL2760pQlRVpAe,197960,2023-06-02,day,44,{'isrc': 'SE6QE2348024'},2AK3F4tVjxYuqSGefozy52,,,,,,,,,
3J2WUEn6oFN8eDPZov7w9I,deep in it,deep in it,7ElbJht6FB0z3ykuVKEh1L,154862,2023-03-10,day,4,{'isrc': 'GX3Q92099211'},3k3RY7kR8f0vp8Cq27P141,4PfXiTCDXTYEobjXjcRFNW,,,,,,,,
62MSbv3IJNlQdN2NMfOGny,ascension,open this wall,1NjMj1u1EQxn8oESg40bPA,192000,2024-07-12,day,58,{'isrc': 'GX3Q92466505'},3k3RY7kR8f0vp8Cq27P141,,,,,,,,,
2hIPKg0LBYhZYmwZS6eQ20,hot slow,open this wall,1NjMj1u1EQxn8oESg40bPA,215500,2024-07-12,day,65,{'isrc': 'GX3Q92466508'},3k3RY7kR8f0vp8Cq27P141,,,,,,,,,
5RrJCusmR1J54b5ivqdWIu,Spain,Light As A Feather,2b53ZhXIiCGr3rPTYkpVeF,590866,1973-01-01,day,47,{'isrc': 'USPR37200024'},5olDKSsFhhmwh8UCWwKtpq,1txWOvvuItlRlkB4rM0cUK,,,,,,,,
70XKlUf9V0L60Flm5yjiOu,Con Alma,Sweet Rain,52eAdaMAspFcQT8u78E3ip,485680,1967-07-01,day,25,{'isrc': 'USF096700040'},0FMucZsEnCxs5pqBjHjIc8,,,,,,,,,
5jt4PJTdfIshDJZSzz3xK7,After Noon Song,Piano Improvisations Vol.2,6CrTJJMAufWRZt5gVJ2IIK,172240,1972-03-01,day,4,{'isrc': 'DEB337102001'},5olDKSsFhhmwh8UCWwKtpq,,,,,,,,,
2nlivHG7sBn9C22SBhzuQp,Better Way To Live,Fine Art,6Wt3uI8G0yhXSvC0jAl9Cg,176848,2024-06-14,day,63,{'isrc': 'GBPVV2300607'},1ZVACPeq7ccGCoUXwtafUU,6XyAI3jtlsss5mJjAAJXzE,,,,,,,,
0VSSohSpsONeT5Kl4jVrwj,She Says Good Morning,S.F. Sorrow,5IIB3xh53eRBpkkktSFQbc,203506,1968-12-01,month,22,{'isrc': 'GBCQV6800002'},5U16QlMnlSAhkQxBZpLyLO,,,,,,,,,
6CDoDiMuvyX724CbOzqbqg,The River,Quarters!,65qOl8k8K2SK3PYT0kF1W5,610253,2015-05-01,day,4,{'isrc': 'USA2Z1510335'},6XYvaoDGE0VmRt83Jss9Sn,,,,,,,,,
6VyR9z26oKw6BvlwSjqvoY,Girlfriend Is Better - 2005 Remaster,Speaking in Tongues (Deluxe Version),4sLCQxMRfn3gAHrBNZtbTH,343426,1983-05-31,day,55,{'isrc': 'USWB10502905'},2x9SpqnPi8rlE9pjHBwmSC,,,,,,,,,
032ilU6KAkbmf9VRek5n7N,Type I,ザ・ベスト,6A34idMpfb5WqzegCtRBWB,462933,2018-07-25,day,19,{'isrc': 'JPVI07806110'},7Ek66FTad8558ELr5Vr2EW,,,,,,,,,
0PKJxo97zXT8oAwl2zFnPh,good kid,"good kid, m.A.A.d city (Deluxe)",748dZDqSZy6aPXKcI9H80u,214120,2012-10-22,day,54,{'isrc': 'USUM71211006'},2YZyLoL8N0Wb9xBt1NhZWg,,,,,,,,,
7L4AtavGZEEDkVw1E0mDYn,Three Man Weave,Injury Reserve,5UWKsRDw3O4BsobmeyRpB9,206693,2019-05-17,day,45,{'isrc': 'USC4R1902669'},3nf2EaHj8HikLNdaiW3v73,,,,,,,,,
4tSLFGKiSO4O1d5aXJUpGJ,Doomsday,Operation Doomsday: Original Version Remastered,0h8L3oHRHSCF2lDDbGnpm1,298050,2011-01-01,year,0,{'isrc': 'USFZH1500046'},2pAWfrd7WFF3XhVt9GooDL,34lNC2xOF1VtnRHk5ZCtU6,,,,,,,,
4bHrZLxaOU1gfAz0rZAnCx,Worst Comes To Worst,Expansion Team,5l8eNNfdgghJbhPtOf0aw2,216000,2001-10-23,day,50,{'isrc': 'USCA20101084'},56OMwqr8qaLIRH4ZrvvdXq,,,,,,,,,
74UGxV6xXQHv6TGlkwYrVK,Braziliana Nº 1,Brazilian Dorian Dream,1b8rmLql6w2oq4zgvdNMSC,544797,1976-01-01,year,23,{'isrc': 'GBDCR2000031'},79AxlWmLrCVXlBG72fO44Z,,,,,,,,,
50sSNm5rq7O6wqvkIn42Zf,Echo (feat. Nas),POISON,7wQWfHMlE9OVghvW74yfz3,305354,2018-11-02,day,30,{'isrc': 'USSM11806882'},2cADQgiLMjNhbsfeN52Bf3,20qISvAhX20dpIbOOzGK3q,,,,,,,,
59qmUODXmHXiWwvG8WdzEW,Love Is a Beautiful Thing,Hill Climber,2cZ4rjMOn8zz1ToKSBQVWa,233314,2018-12-07,day,39,{'isrc': 'TCADW1815720'},7pXu47GoqSYRajmBCjxdD6,2a4lU7F8toqKpb5v6Ftqya,2Oq3sgFa2HSvRY0vL6bDxN,,,,,,,
5JEGT4WASreeZ1CUl7Uduc,Take Me With You,Mid Spiral,6WNZ6fUOzpuKKDdPR8E1vO,198275,2024-07-30,day,36,{'isrc': 'GBBKS2400123'},65dGLGjkw3UbddUg2GKQoZ,,,,,,,,,
2kKNeapwCHUUvMhmAOGce6,Where Do You Think You're Going?,Communiqué,2xQBCPq2gQ7l8thLUUZSKu,229640,1979-06-15,day,66,{'isrc': 'GBF087900660'},0WwSkZ7LtFUFjGjMZBMt6T,,,,,,,,,
2oKOGvdJ5BQEiguaSQJJpc,Your Latest Trick - Remastered 1996,Brothers In Arms (Remastered 1996),6Pz06FAaeym0JSqVqIkN56,389666,1985-05-13,day,67,{'isrc': 'GBUM72102501'},0WwSkZ7LtFUFjGjMZBMt6T,,,,,,,,,
0bhI3m82sAax3LVDpuqaWu,One World - Remastered 1996,Brothers In Arms (Remastered 1996),6Pz06FAaeym0JSqVqIkN56,217040,1985-05-13,day,52,{'isrc': 'GBUM72102505'},0WwSkZ7LtFUFjGjMZBMt6T,,,,,,,,,
2rFQD3H9cABstWVTR3c8XK,Down To The Waterline - Live At The BBC,Live At The BBC,3uRt8lwpMAqYT8l9iwXehh,250106,1995-06-26,day,42,{'isrc': 'GBAMU7800001'},0WwSkZ7LtFUFjGjMZBMt6T,,,,,,,,,
4ZSDreApKOo6eQYFx9qXfD,Tunnel Of Love,Making Movies,3wvclpO3LJmpSQGQ9gBa2a,489506,1980-10-17,day,66,{'isrc': 'GBF088000674'},0WwSkZ7LtFUFjGjMZBMt6T,,,,,,,,,
0rl0hD52ClPrE2240sTRRM,4LIFE,FLAT 22 vol. 002: Back to the Grooves ...,3qEu1y25isEqV0NXMss8sx,315992,2023-09-08,day,41,{'isrc': 'QZS642384802'},2B9xp0rpwFz5TON2ZSSKEF,,,,,,,,,
6CPYsZ9UO0EVgYzHAjJhOn,SIX DISCS IN A CHANGER,"COMPASS, Vol. 2",23ZR7FUazuib4dZ2EUjqdm,65084,2023-08-09,day,23,{'isrc': 'FRX762361303'},2DLlb2Se6eF0mMTYffyAcn,,,,,,,,,
6TJB8afxUyE6AXdWtmhPng,Young World,Young World,09zDHAHu0oYlk5gQoOy1um,177500,2023-09-29,day,60,{'isrc': 'GBYK82300063'},5dniQPRxD0LDjCqMI4rvrM,1iXq8vdKgJp43m1vhiAmUM,,,,,,,,
5BOkALb3jw3m6SONNtBYRR,Age Of Ascent,Could We Be More,48e8LFqiVUxumlXDIVyNYl,298533,2022-08-05,day,48,{'isrc': 'GBMEF2101551'},3u9rbdcmA6CxjxOAkjaeFr,,,,,,,,,
3U9NVmsEdrTutU49F1ykvf,Gyae Su,Pat Thomas & Kwashibu Area Band,2HMkfg3XgwUka7EnAvGbPC,252889,2015-06-15,day,46,{'isrc': 'DEG931500691'},6bDPzH0ZXkaMcXYlcQ2yoy,53PQcfQVWV5FU1Mh7Of1yP,,,,,,,,
6e6Kxot9nHyZ4I8GgmGKII,Nothing Can Change This Love,Mr. Soul,1rEYwOdpVc2W39d0uxf0va,160364,1963-02-01,month,70,{'isrc': 'USRC16202725'},6hnWRPzGGKiapVX1UCdEAC,,,,,,,,,
397GpgLAJnwQDBwIJ8ko1t,ItsNotREEAALLLLLLLL,USB,6ZnRegEJuZRhLGrOKh0Y7n,327508,2024-04-09,day,0,{'isrc': 'GBAHS2400149'},4oLeXFyACqeem2VImYeBFe,1fDV6gCETmlkCUugBxq59g,2efrqekWSHlvhATD50AG3m,,,,,,,
6tRB5hUaJDStska9BvNxov,career day,Ten Fold,4CZCMvnmbjR6FkOAhzgmg3,139304,2024-05-10,day,23,{'isrc': 'GBCFB2400016'},6tpaMMCs8X6o8j9H5OmWmT,,,,,,,,,
5UWJ898JHDe9Ong9Gnkdhd,Sleeper,Sleeper,49ssk5poFZAKoOJcj7PpsD,244271,2023-10-18,day,45,{'isrc': 'GBBKS2300288'},65dGLGjkw3UbddUg2GKQoZ,3GQboECxDT1xqPPWC30p7v,,,,,,,,
3Lgb0uFGQ8SJVoqpq6bSif,Unconditional (feat. Rationale),Unconditional (feat. Rationale),14vupgjqKCmYJ0eqMUr9px,195020,2023-09-06,day,25,{'isrc': 'GBENL2303596'},5ZMwoAjeDtLJ0XRwRTgaK8,2IQDM5URYGYfSMmwhTCmyy,,,,,,,,
5jZ0Q2yRYnI961sJbyWlK0,Dream Job,Dream Job,4xeMI1fcnZJ4ndXFkMqhzO,164485,2023-10-25,day,0,{'isrc': 'GBUM72308841'},2h3ooJn8m8X8cL2g1BZ1Rd,,,,,,,,,
1LGtqRewmzjNsx4rP98Mlr,goonies contra E.T. (feat. Sarah La Morena & El Individuo) (Danny Brasco & Nick Hook's Versión),RTJ CU4TRO,3fImX2ADRfKaDvkWjFVdbj,189786,2022-11-11,day,36,{'isrc': 'QMRSZ2201211'},4RnBFZRiMLRyZy0AzzTg2C,7073ZEqNEhm0NGaGMnpbFQ,6g5g4O5mwD2z9AZJLNgz8O,05BlA7vN6o1m2dsGOgaODY,4ICbI408d4uYagVEL3xf7S,,,,,
7N3wyYCiyIEMsFdaL9BcRF,Colors,Colors,2lecuAW041jFGznJIATbhz,248759,2023-06-02,day,36,{'isrc': 'US23A1564611'},4Y8Fqly07jv3GLevDRv4qU,,,,,,,,,
5tztLBvTlNC15Np2tnQ5Ll,All I've Got To Do - Remastered 2009,With The Beatles (Remastered),1aYdiJk6XKeHWGO3FzHHTr,122573,1963-11-22,day,52,{'isrc': 'GBAYE0601425'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
1og8z6J4xbufgAPJrVLJ65,Blockheads,New Boots and Panties!!,4GqPVPXNmpFMpoRnafIfLR,211200,1977-09-30,day,0,{'isrc': 'GBAFR7710180'},5PFSmueeFLrjYXqn3agenn,,,,,,,,,
5YTM7OgQDt9EJAYcfHLniJ,Award Tour (feat. Trugoy The Dove),Midnight Marauders,4v5x3Oo3UjQ9YmF3hRAip5,226440,1993-11-09,day,62,{'isrc': 'USJI10300405'},09hVIj6vWgoCDtT03h8ZCa,2DGyhsOLrggY3ORo3GZNf0,,,,,,,,
3GRBtVv3gbDwu3e0nkTP74,Clap Your Hands,Midnight Marauders,4v5x3Oo3UjQ9YmF3hRAip5,196493,1993-11-09,day,44,{'isrc': 'USJI10300162'},09hVIj6vWgoCDtT03h8ZCa,,,,,,,,,
5VEKqp658KuE7uIgTQDyVT,"The Chase, Part II",Midnight Marauders,4v5x3Oo3UjQ9YmF3hRAip5,242373,1993-11-09,day,45,{'isrc': 'USJI10300168'},09hVIj6vWgoCDtT03h8ZCa,,,,,,,,,
0dRMqHJre73e9V0wOfwV6u,All That,The Family,7bNubmdfctkLp7ltJE0pLy,166949,2022-11-17,day,38,{'isrc': 'USRC12203489'},1Bl6wpkWCQ4KVgnASpvzzA,,,,,,,,,
4C7Ss9bTPOWJMh3rarF1mN,Definition,Mos Def & Talib Kweli Are Black Star,6GRzmk9UGL7odxprOPop1Q,206493,1998-09-29,day,55,{'isrc': 'USRW50200103'},67ei8ib6PLT1w3OkhIb4fB,,,,,,,,,
0kMDFI2uqA16c8rWzXWlAU,The Jam,"Beats, Rhymes & Life",0EguP4tsJurU5I8ocCxdyb,278106,1996-07-30,day,47,{'isrc': 'GBAHK9600107'},09hVIj6vWgoCDtT03h8ZCa,,,,,,,,,
71XhXay6rKPZCVAaDtFlSR,Lost Ones,The Miseducation of Lauryn Hill,1BZoqf8Zje5nGdwZhOjAtD,333906,1998-08-25,day,60,{'isrc': 'USSM19802471'},2Mu5NfyYm8n5iTomuKAEHl,,,,,,,,,
2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,The Miseducation of Lauryn Hill,1BZoqf8Zje5nGdwZhOjAtD,326533,1998-08-25,day,75,{'isrc': 'USSM19803104'},2Mu5NfyYm8n5iTomuKAEHl,,,,,,,,,
6AEkHilnOSyOC3WnjLy27I,Signed Sealed Delivered,The Fearless Flyers,2GEQWuTviG5lXO66aiOYqt,152198,2018-03-30,day,33,{'isrc': 'QM4DW1837699'},1JyLSGXC3aWzjY6ZdxvIXh,4LhV33vJvXmFGSM3m5RzUR,2bE0f7DSV3s415TDqMypaW,,,,,,,
0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,At Last!,7rd4PorIOPjPTy7qdUeeCt,196133,1960-01-01,year,71,{'isrc': 'USMC16046321'},0iOVhN3tnSvgDbcg25JoJb,,,,,,,,,
62uhMw4TkeD5ioaphqzVHk,The Perfect Kiss - Writing Session Recording,The Perfect Kiss (Writing Session Recording),4TVBAoqSUtrLnD584AxsGn,197346,2022-11-10,day,9,{'isrc': 'GBCRL2200652'},0yNLKJebCb8Aueb54LYya3,,,,,,,,,
20atdt1Upmx1npN3zY4JtM,Security,Comfort To Me,09hDOH6485A7SIg1FmpuX2,227600,2021-09-10,day,51,{'isrc': 'GBCVZ2100087'},3NqV2DJoAWsjl787bWaHW7,,,,,,,,,
4zoCcLYrVxb91i6GLfry1m,Dizzy (feat. Aminé),Dizzy (feat. Aminé),0toRYhXFb3Z9h30iet3iNp,231041,2024-02-26,day,23,{'isrc': 'QM4TW2451805'},7exHU37Tr2al1SGQDhqy3Z,3Gm5F95VdRxW3mqCn8RPBJ,,,,,,,,
5jx3dpzgT5k2pyXjk55Zdu,Jukebox,Black Classical Music,2A5yzYdLTVTLQaCp4CTKwG,159293,2023-09-08,day,37,{'isrc': 'GBAYE2300260'},2rspptKP0lPBdlJJAJHqht,,,,,,,,,
5tC0CGJebxbI6esQVtTNXD,Black Love ~ Amazonian Springs,Welcome to the Hills,5MBvie7lDjKKlKdnTaC5LF,316453,2020-12-03,day,25,{'isrc': 'GBKPL2030047'},2rspptKP0lPBdlJJAJHqht,3Uw7i8bbD7k8eOD5SIqn9g,3gTKlamoFhZeUOFykWBouS,,,,,,,
26fIkBwNSOjja6Jz5JxDFk,¿Que Te Gusta De Mí?,Pink Magnolia (Deluxe),34gCWRw6h4xYIqzKctIx8x,186566,2024-06-28,day,30,{'isrc': 'US23A1568417'},4Y8Fqly07jv3GLevDRv4qU,,,,,,,,,
0dBQzvM9cxMZ0Zr6uKqpoV,I Came I Saw I Conquer,You’ve Changed,1lFYgoXNQ2ff2O8jm3BmZM,278695,2024-07-26,day,6,{'isrc': 'ITA3R2300029'},3qrSs6dvl13M61Jp5Mro9T,,,,,,,,,
1yjRkRZ9N9blrca0f0UzeF,Outta Here,Return of the Boom Bap,64ub4SfdC8wvPjdUXw8QY9,268906,1993-09-03,day,43,{'isrc': 'USJI19300003'},2gINJ8xw86xawPyGvx1bla,,,,,,,,,
2JfE9Ax0O7xHoe9LAfaJab,Impatience,Meeting Of The Minds Vol. 12,6r8LmODnf8Gnm8rLdK2MWx,354017,2024-08-02,day,4,{'isrc': 'UKN6K2401146'},1BpdTw8EnmzDKZscv9BNFp,03KZUWKQujlCcgEdcrkvWd,,,,,,,,
3X2Aw6bQ7TfMMKsTzjTlDg,Waterfall,Waterfall,2GDxorOmiV0k1LnoAoiTIi,232120,2022-03-22,day,58,{'isrc': 'GBAKX2200022'},6nS5roXSAGhTGr34W6n7Et,5KKpBU5eC2tJDzf0wmlRp2,,,,,,,,
29I9dv9Nq704w0Oc5yFGsR,"She’s Gone, Dance On","She’s Gone, Dance On",4klc9KJJVpA7fwJJT1duGq,226773,2024-05-29,day,72,{'isrc': 'USA2P2420371'},6nS5roXSAGhTGr34W6n7Et,,,,,,,,,
0RxSL5kjZXO45l38vVerNO,Crabs In A Bucket,Big Fish Theory,5h3WJG0aZjNOrayFu3MhCS,197800,2017-06-23,day,42,{'isrc': 'USUM71705065'},68kEuyFKyqrdQQLLsmiatm,,,,,,,,,
2Qc9Q7V2lUa3KZBy7IUibK,My Mistake,Living The Blues,0ALfgSm7duoHSdrY07Wt24,201946,1969-01-01,day,40,{'isrc': 'USCA21003359'},27a0GiCba9K9lnkKidroFU,,,,,,,,,
6aaPceG6TnixvAZQ1wBMdp,Get It Together,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,245626,1994-05-23,day,55,{'isrc': 'USCA29400054'},03r4iKL2g2442PT9n2UKsx,3ZotbHeyVQKxQCPDJuQ4SU,,,,,,,,
21REQ1bCUWphT2QK3bLWYQ,Sure Shot,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,199666,1994-05-23,day,60,{'isrc': 'USCA29400046'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
20lUsch6Dom5qHQhhi2aFf,Tough Guy,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,57666,1994-05-23,day,39,{'isrc': 'USCA29400048'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
18tgx070tbAM4TKxEwzWaG,Root Down,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,212093,1994-05-23,day,52,{'isrc': 'USCA29400022'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
0Puj4YlTm6xNzDDADXHMI9,Sabotage,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,178440,1994-05-23,day,74,{'isrc': 'USCA29400020'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
4Hw2PMgu7y4FHUReIz1Hld,Sabrosa,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,209533,1994-05-23,day,46,{'isrc': 'USCA29400056'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
4Q6fVlh4BIfyTnKgb1c3Rt,Futterman's Rule,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,222400,1994-05-23,day,37,{'isrc': 'USCA29400060'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
1yUl2G3VJdkidTqXWBt2UD,Flute Loop,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,114693,1994-05-23,day,53,{'isrc': 'USCA29400085'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
35XPQqPUeeAKTg4TuDlfor,Ricky's Theme,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,223626,1994-05-23,day,39,{'isrc': 'USCA29400024'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
4jINAOMp6L8EhuXCSkcoda,Heart Attack Man,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,134973,1994-05-23,day,36,{'isrc': 'USCA29400090'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
6nnSCW41hJIMss2kXEYn7q,Shambala,Ill Communication,6lfjbwFGzQ6aSNP1N3JlT8,220866,1994-05-23,day,38,{'isrc': 'USCA29400106'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
7Ig7b1MJJKbNyTxLU6u9rZ,Suspect Device,Inflammable Material,2uXYm7SqdQlOgrx2FEWlkD,155960,1979-01-01,year,46,{'isrc': 'GB01A0700152'},2bt3I0VkmYuPvP57sxokab,,,,,,,,,
5J1ewKkCC28LleuiL8f9WG,State Of Emergency,Inflammable Material,2uXYm7SqdQlOgrx2FEWlkD,148440,1979-01-01,year,29,{'isrc': 'GB01A0700156'},2bt3I0VkmYuPvP57sxokab,,,,,,,,,
23cfvOBCKe5zbmb1Q6uULw,Here We Are Nowhere,Inflammable Material,2uXYm7SqdQlOgrx2FEWlkD,58893,1979-01-01,year,29,{'isrc': 'GB01A0700762'},2bt3I0VkmYuPvP57sxokab,,,,,,,,,
3pScyovGc4khi7Ss7fQJVQ,Rough Trade,Inflammable Material,2uXYm7SqdQlOgrx2FEWlkD,159000,1979-01-01,year,23,{'isrc': 'GB01A0700805'},2bt3I0VkmYuPvP57sxokab,,,,,,,,,
1iX7CbtIiaSHWTX33C0jkA,Johnny Was,Inflammable Material,2uXYm7SqdQlOgrx2FEWlkD,490266,1979-01-01,year,35,{'isrc': 'GB01A0700789'},2bt3I0VkmYuPvP57sxokab,,,,,,,,,
2HxHCYlOSfSuzQLxmJHQFf,Wake Up and Make Love with Me,New Boots and Panties!!,4GqPVPXNmpFMpoRnafIfLR,264693,1977-09-30,day,0,{'isrc': 'GBAFR7710173'},5PFSmueeFLrjYXqn3agenn,,,,,,,,,
1jKZJ8cJp418KHHHjHuegS,Sweet Gene Vincent,New Boots and Panties!!,4GqPVPXNmpFMpoRnafIfLR,215480,1977-09-30,day,0,{'isrc': 'GBAFR7710174'},5PFSmueeFLrjYXqn3agenn,,,,,,,,,
0A0Iv4vY0JgAdG3pH2KXRA,I'm Partial to Your Abracadabra,New Boots and Panties!!,4GqPVPXNmpFMpoRnafIfLR,193266,1977-09-30,day,0,{'isrc': 'GBAFR7710175'},5PFSmueeFLrjYXqn3agenn,,,,,,,,,
6yT7ZpfTdX4UC9tfQlklg5,Clevor Trever,New Boots and Panties!!,4GqPVPXNmpFMpoRnafIfLR,295480,1977-09-30,day,0,{'isrc': 'GBAFR7710178'},5PFSmueeFLrjYXqn3agenn,,,,,,,,,
2figdwcjVBClFAmi7pD60o,Sex & Drugs & Rock & Roll,New Boots and Panties!!,4GqPVPXNmpFMpoRnafIfLR,186626,1977-09-30,day,0,{'isrc': 'GBAFR7710183'},5PFSmueeFLrjYXqn3agenn,,,,,,,,,
0Mu1MYdE414HeybYSms5KK,The New Style,Licensed To Ill,11oR0ZuqB3ucZwb5TGbZxb,275546,1986-11-15,day,50,{'isrc': 'USDJ28600002'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
0eWP2sADBFG1hTrwJYfmMp,Slow Ride,Licensed To Ill,11oR0ZuqB3ucZwb5TGbZxb,176760,1986-11-15,day,46,{'isrc': 'USDJ28600005'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
5NLuC70kZQv8q34QyQa1DP,Fight For Your Right,Licensed To Ill,11oR0ZuqB3ucZwb5TGbZxb,208653,1986-11-15,day,70,{'isrc': 'USDJ28600007'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
3C8xkK4Cir2QmiaN07GIZs,"Hold It Now, Hit It",Licensed To Ill,11oR0ZuqB3ucZwb5TGbZxb,206213,1986-11-15,day,46,{'isrc': 'USDJ28600010'},03r4iKL2g2442PT9n2UKsx,,,,,,,,,
1pimWzwUERYZbAFr5tL0Xl,Elevation,Marquee Moon,630o1rKTDsLeIPreOY1jqP,305266,1977-02-08,day,39,{'isrc': 'USEE10181885'},0S7Zur2g8YhqlzqtlYStli,,,,,,,,,
7p0Pk7IJw1c494Qz5lXopE,Torn Curtain,Marquee Moon,630o1rKTDsLeIPreOY1jqP,416506,1977-02-08,day,36,{'isrc': 'USEE10181888'},0S7Zur2g8YhqlzqtlYStli,,,,,,,,,
3KiexfmhxHvG5IgAElmTkd,I Saw Her Standing There - Remastered 2009,Please Please Me (Remastered),3KzAvEXcqJKBF97HrXwlgf,173946,1963-03-22,day,66,{'isrc': 'GBAYE0601410'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
6EHuOufBeL6vk3TvVJB5qo,Please Please Me - Remastered 2009,Please Please Me (Remastered),3KzAvEXcqJKBF97HrXwlgf,120853,1963-03-22,day,60,{'isrc': 'GBAYE0601416'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
7Aobt67JnaF7qN8jCCKvHq,Do You Want To Know A Secret - Remastered 2009,Please Please Me (Remastered),3KzAvEXcqJKBF97HrXwlgf,117013,1963-03-22,day,66,{'isrc': 'GBAYE0601420'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
7fh53ta3vAOGJMQ4i5tCHe,A Taste Of Honey - Remastered 2009,Please Please Me (Remastered),3KzAvEXcqJKBF97HrXwlgf,123480,1963-03-22,day,49,{'isrc': 'GBAYE0601421'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
7o7fbj6F7MwwqWU2vWbndn,A Taste of Honey,The Complete RCA Victor Recordings,0ax9jxqZER7j03vyCGFM3X,265760,2005-10-31,day,38,{'isrc': 'USBB16401035'},68l2i6GeNtwQlhKS59u5bu,,,,,,,,,
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,Please Please Me (Remastered),3KzAvEXcqJKBF97HrXwlgf,155226,1963-03-22,day,75,{'isrc': 'GBAYE0601423'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
0Wzp5pWPoX0YoBg002HXL9,Tell Me Why - Remastered 2009,A Hard Day's Night (Remastered),6wCttLq0ADzkPgtRnUihLV,128693,1964-07-10,day,50,{'isrc': 'GBAYE0601443'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
01xMiErR26kH1KCif6uEYI,I'll Cry Instead - Remastered 2009,A Hard Day's Night (Remastered),6wCttLq0ADzkPgtRnUihLV,105986,1964-07-10,day,47,{'isrc': 'GBAYE0601446'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
4joiWvli4qJVEW6qZV2i2J,All My Loving - Remastered 2009,With The Beatles (Remastered),1aYdiJk6XKeHWGO3FzHHTr,127853,1963-11-22,day,68,{'isrc': 'GBAYE0601426'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
7Ho3T7ERfooiAfvODaMQ2N,Rock And Roll Music - Remastered 2009,Beatles For Sale (Remastered),1vANZV20H5B4Fk6yf7Ot9a,151280,1964-12-04,day,52,{'isrc': 'GBAYE0601454'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
45WX2cfbL8bCIqv3rOq1G3,I'll Follow The Sun - Remastered 2009,Beatles For Sale (Remastered),1vANZV20H5B4Fk6yf7Ot9a,108853,1964-12-04,day,61,{'isrc': 'GBAYE0601455'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
1Dg4dFJr3HW7sbA7vPejre,Eight Days A Week - Remastered 2009,Beatles For Sale (Remastered),1vANZV20H5B4Fk6yf7Ot9a,163600,1964-12-04,day,62,{'isrc': 'GBAYE0601458'},3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
4UvkQecqZuZfQIJ2DZrZcR,Doomsday (with Juice WRLD & Cordae),All Is Yellow,4NGIX0BP6xxRaGh64hhJhe,150967,2024-01-26,day,56,{'isrc': 'USUG12303674'},3VrGfWE8YdYMK4ySpnE0ly,4MCBfE4596Uoi2O4DtmEMz,0huGjMyP507tBCARyzSkrv,,,,,,,
62LMgHQvo7JmH1TYbnqJyj,SUNDROPS,AN INSATIABLE HIGH,0vwbjXHNUq65nNaz2Vxjmd,310000,1977-01-01,year,43,{'isrc': 'JPKT07701206'},2Ex4vjQ6mSh5woTlDWto6d,,,,,,,,,
